Date,District,Latitude,Longitude,Rainfall_mm,Temperature_C,Humidity_pct,WindSpeed_ms
20231102,Ranipet,12.9186243,79.4081921,1.92,26.76,81.86,1.7
20231103,Ranipet,12.9186243,79.4081921,11.57,25.34,90.8,1.47
20231104,Ranipet,12.9186243,79.4081921,19.76,25.58,88.22,1.64
20231105,Ranipet,12.9186243,79.4081921,10.06,25.52,86.94,1.13
20231106,Ranipet,12.9186243,79.4081921,7.53,26.07,84.38,0.95
20231107,Ranipet,12.9186243,79.4081921,4.25,25.75,87.28,1.71
20231108,Ranipet,12.9186243,79.4081921,3.15,25.51,87.95,1.51
20231109,Ranipet,12.9186243,79.4081921,6.56,25.11,87.21,1.27
20231110,Ranipet,12.9186243,79.4081921,1.6,25.32,86.47,1.9
20231111,Ranipet,12.9186243,79.4081921,0.01,24.73,81.64,2.31
20231112,Ranipet,12.9186243,79.4081921,0.0,24.89,79.66,2.49
20231113,Ranipet,12.9186243,79.4081921,3.51,25.27,83.2,2.86
20231114,Ranipet,12.9186243,79.4081921,22.57,24.21,89.77,2.82
20231115,Ranipet,12.9186243,79.4081921,4.54,24.24,89.04,2.95
20231116,Ranipet,12.9186243,79.4081921,0.11,25.28,82.62,2.02
20231117,Ranipet,12.9186243,79.4081921,0.23,25.27,83.69,1.95
20231118,Ranipet,12.9186243,79.4081921,0.31,25.38,85.5,2.57
20231119,Ranipet,12.9186243,79.4081921,0.05,25.37,86.1,2.53
20231120,Ranipet,12.9186243,79.4081921,6.59,24.94,89.16,3.02
20231121,Ranipet,12.9186243,79.4081921,8.4,25.92,86.97,1.96
20231122,Ranipet,12.9186243,79.4081921,12.43,25.28,89.05,1.66
20231123,Ranipet,12.9186243,79.4081921,6.87,25.69,86.87,1.02
20231124,Ranipet,12.9186243,79.4081921,9.49,25.39,90.7,1.91
20231125,Ranipet,12.9186243,79.4081921,10.24,25.35,88.78,2.53
20231126,Ranipet,12.9186243,79.4081921,6.63,24.91,88.72,2.58
20231127,Ranipet,12.9186243,79.4081921,14.1,25.07,89.14,2.09
20231128,Ranipet,12.9186243,79.4081921,7.96,25.25,88.86,2.21
20231129,Ranipet,12.9186243,79.4081921,24.5,24.81,89.93,2.04
20231130,Ranipet,12.9186243,79.4081921,12.3,24.5,89.83,1.95
20231201,Ranipet,12.9186243,79.4081921,3.02,24.74,89.02,2.53
20231202,Ranipet,12.9186243,79.4081921,33.91,24.5,91.04,3.6
20231203,Ranipet,12.9186243,79.4081921,45.02,24.62,93.14,4.24
20231204,Ranipet,12.9186243,79.4081921,90.14,23.83,88.0,6.71
20231205,Ranipet,12.9186243,79.4081921,3.69,25.51,82.34,2.93
20231206,Ranipet,12.9186243,79.4081921,0.68,25.97,86.66,1.07
20231207,Ranipet,12.9186243,79.4081921,2.17,25.95,89.1,1.48
20231208,Ranipet,12.9186243,79.4081921,0.32,25.32,88.93,2.18
20231209,Ranipet,12.9186243,79.4081921,0.13,24.41,88.46,2.36
20231210,Ranipet,12.9186243,79.4081921,0.01,23.61,87.27,2.05
20231211,Ranipet,12.9186243,79.4081921,0.0,23.05,86.87,2.08
20231212,Ranipet,12.9186243,79.4081921,0.02,22.29,85.82,2.0
20231213,Ranipet,12.9186243,79.4081921,0.0,21.63,85.01,2.22
20231214,Ranipet,12.9186243,79.4081921,0.0,21.97,85.07,2.5
20231215,Ranipet,12.9186243,79.4081921,3.31,23.32,90.16,3.0
20231216,Ranipet,12.9186243,79.4081921,1.71,24.36,90.21,3.13
20231217,Ranipet,12.9186243,79.4081921,0.19,23.63,88.44,2.79
20231218,Ranipet,12.9186243,79.4081921,0.03,23.35,86.37,2.94
20231219,Ranipet,12.9186243,79.4081921,0.0,22.81,85.96,2.87
20231220,Ranipet,12.9186243,79.4081921,0.0,22.56,87.89,2.64
20231221,Ranipet,12.9186243,79.4081921,0.0,22.73,88.63,2.27
20231222,Ranipet,12.9186243,79.4081921,0.0,22.08,86.44,1.8
20231223,Ranipet,12.9186243,79.4081921,0.0,20.62,86.49,1.57
20231224,Ranipet,12.9186243,79.4081921,0.0,22.28,87.85,2.55
20231225,Ranipet,12.9186243,79.4081921,0.02,23.24,88.33,2.74
20231226,Ranipet,12.9186243,79.4081921,0.0,22.06,87.19,2.23
20231227,Ranipet,12.9186243,79.4081921,0.0,22.02,85.73,2.44
20231228,Ranipet,12.9186243,79.4081921,0.06,23.03,87.39,2.68
20231229,Ranipet,12.9186243,79.4081921,0.14,23.41,87.21,2.69
20231230,Ranipet,12.9186243,79.4081921,0.01,22.28,85.2,2.12
20231231,Ranipet,12.9186243,79.4081921,0.0,22.05,83.87,1.84
20140101,Salem,11.6469616,78.2106958,0.0,23.14,71.07,2.52
20140102,Salem,11.6469616,78.2106958,0.0,23.35,69.4,2.33
20140103,Salem,11.6469616,78.2106958,0.0,23.46,72.05,2.24
20140104,Salem,11.6469616,78.2106958,0.0,22.7,70.85,2.03
20140105,Salem,11.6469616,78.2106958,0.01,23.52,66.31,2.13
20140106,Salem,11.6469616,78.2106958,0.01,23.81,65.18,2.37
20140107,Salem,11.6469616,78.2106958,0.18,24.14,66.43,2.85
20140108,Salem,11.6469616,78.2106958,0.25,23.82,71.99,2.86
20140109,Salem,11.6469616,78.2106958,0.0,24.58,67.41,2.47
20140110,Salem,11.6469616,78.2106958,0.0,24.33,66.21,1.95
20140111,Salem,11.6469616,78.2106958,0.0,23.94,66.39,1.61
20140112,Salem,11.6469616,78.2106958,0.0,24.15,65.97,1.75
20140113,Salem,11.6469616,78.2106958,0.0,24.57,64.69,2.14
20140114,Salem,11.6469616,78.2106958,0.0,25.07,63.88,2.6
20140115,Salem,11.6469616,78.2106958,0.0,24.9,63.08,1.98
20140116,Salem,11.6469616,78.2106958,0.0,24.85,64.64,1.97
20140117,Salem,11.6469616,78.2106958,0.0,24.54,63.93,2.25
20140118,Salem,11.6469616,78.2106958,0.0,24.53,60.76,2.4
20140119,Salem,11.6469616,78.2106958,0.01,24.06,69.79,2.38
20140120,Salem,11.6469616,78.2106958,0.02,24.69,65.07,2.88
20140121,Salem,11.6469616,78.2106958,0.0,24.37,63.11,2.96
20140122,Salem,11.6469616,78.2106958,0.0,24.31,62.83,2.74
20140123,Salem,11.6469616,78.2106958,0.0,24.68,59.02,2.28
20140124,Salem,11.6469616,78.2106958,0.0,24.91,60.71,2.14
20140125,Salem,11.6469616,78.2106958,0.0,25.16,59.78,2.73
20140126,Salem,11.6469616,78.2106958,0.0,24.1,60.92,3.17
20140127,Salem,11.6469616,78.2106958,0.0,23.94,62.36,3.08
20140128,Salem,11.6469616,78.2106958,0.0,24.18,55.62,2.64
20140129,Salem,11.6469616,78.2106958,0.0,24.29,55.54,2.49
20140130,Salem,11.6469616,78.2106958,0.0,24.6,53.59,2.34
20140131,Salem,11.6469616,78.2106958,0.0,24.95,57.57,2.53
20140201,Salem,11.6469616,78.2106958,0.0,25.44,60.65,2.81
20140202,Salem,11.6469616,78.2106958,0.0,25.82,59.83,3.23
20140203,Salem,11.6469616,78.2106958,0.0,25.0,56.0,2.28
20140204,Salem,11.6469616,78.2106958,0.0,25.19,53.43,1.77
20140205,Salem,11.6469616,78.2106958,0.0,25.01,52.0,1.71
20140206,Salem,11.6469616,78.2106958,0.0,25.06,52.63,1.79
20140207,Salem,11.6469616,78.2106958,0.0,24.7,49.9,1.86
20140208,Salem,11.6469616,78.2106958,0.0,24.81,50.69,1.74
20140209,Salem,11.6469616,78.2106958,0.0,24.95,49.59,1.29
20140210,Salem,11.6469616,78.2106958,0.0,25.95,50.73,1.38
20140211,Salem,11.6469616,78.2106958,0.0,26.17,53.14,1.58
20140212,Salem,11.6469616,78.2106958,0.0,26.73,50.55,1.39
20140213,Salem,11.6469616,78.2106958,0.0,27.34,54.0,2.22
20140214,Salem,11.6469616,78.2106958,0.0,27.71,54.41,1.63
20140215,Salem,11.6469616,78.2106958,0.01,28.26,53.35,1.71
20140216,Salem,11.6469616,78.2106958,0.02,29.08,52.52,2.04
20140217,Salem,11.6469616,78.2106958,0.01,29.37,54.88,2.63
20140218,Salem,11.6469616,78.2106958,0.0,28.08,58.32,3.53
20140219,Salem,11.6469616,78.2106958,0.0,27.65,59.23,2.73
20140220,Salem,11.6469616,78.2106958,0.0,27.53,56.48,2.4
20140221,Salem,11.6469616,78.2106958,0.0,27.43,53.34,2.25
20140222,Salem,11.6469616,78.2106958,0.0,27.53,49.54,1.98
20140223,Salem,11.6469616,78.2106958,0.0,26.7,48.92,2.45
20140224,Salem,11.6469616,78.2106958,3.65,26.11,68.19,3.34
20140225,Salem,11.6469616,78.2106958,0.23,26.85,63.28,3.29
20140226,Salem,11.6469616,78.2106958,0.0,27.1,53.35,2.31
20140227,Salem,11.6469616,78.2106958,0.0,26.89,52.18,1.71
20140228,Salem,11.6469616,78.2106958,0.0,27.5,57.36,1.67
20140301,Salem,11.6469616,78.2106958,0.14,28.3,53.49,2.19
20140302,Salem,11.6469616,78.2106958,0.05,27.09,57.47,1.94
20140303,Salem,11.6469616,78.2106958,0.06,28.3,55.23,2.94
20140304,Salem,11.6469616,78.2106958,0.27,28.84,52.9,2.66
20140305,Salem,11.6469616,78.2106958,0.06,27.82,56.54,2.4
20140306,Salem,11.6469616,78.2106958,0.07,28.67,54.68,2.41
20140307,Salem,11.6469616,78.2106958,0.07,27.86,53.85,3.1
20140308,Salem,11.6469616,78.2106958,0.11,28.1,54.47,3.01
20140309,Salem,11.6469616,78.2106958,0.0,27.79,52.59,3.12
20140310,Salem,11.6469616,78.2106958,0.0,28.47,51.17,3.11
20140311,Salem,11.6469616,78.2106958,0.0,27.5,52.35,3.11
20140312,Salem,11.6469616,78.2106958,0.0,27.14,51.66,2.85
20140313,Salem,11.6469616,78.2106958,0.0,26.88,54.2,2.69
20140314,Salem,11.6469616,78.2106958,0.0,27.03,49.1,2.7
20140315,Salem,11.6469616,78.2106958,0.0,26.95,43.38,2.75
20140316,Salem,11.6469616,78.2106958,0.0,27.59,45.38,3.07
20140317,Salem,11.6469616,78.2106958,0.0,28.29,44.18,2.99
20140318,Salem,11.6469616,78.2106958,0.0,29.07,46.35,2.67
20140319,Salem,11.6469616,78.2106958,0.0,29.65,44.39,2.69
20140320,Salem,11.6469616,78.2106958,0.0,31.14,45.29,2.17
20140321,Salem,11.6469616,78.2106958,0.0,30.79,42.73,1.73
20140322,Salem,11.6469616,78.2106958,0.0,30.75,42.91,1.68
20140323,Salem,11.6469616,78.2106958,0.0,30.29,45.64,2.18
20140324,Salem,11.6469616,78.2106958,0.0,29.33,44.45,2.04
20140325,Salem,11.6469616,78.2106958,0.0,29.45,40.19,2.48
20140326,Salem,11.6469616,78.2106958,0.0,28.67,41.74,2.77
20140327,Salem,11.6469616,78.2106958,0.0,28.7,37.44,1.85
20140328,Salem,11.6469616,78.2106958,0.0,29.04,33.81,2.08
20140329,Salem,11.6469616,78.2106958,0.0,30.34,28.16,2.12
20140330,Salem,11.6469616,78.2106958,0.0,30.46,28.85,1.71
20140331,Salem,11.6469616,78.2106958,0.0,31.0,28.09,1.69
20140401,Salem,11.6469616,78.2106958,0.0,31.72,34.85,1.67
20140402,Salem,11.6469616,78.2106958,0.0,31.95,35.52,1.94
20140403,Salem,11.6469616,78.2106958,0.0,30.51,40.9,2.24
20140404,Salem,11.6469616,78.2106958,0.0,30.19,42.27,1.99
20140405,Salem,11.6469616,78.2106958,0.0,31.19,46.23,2.31
20140406,Salem,11.6469616,78.2106958,0.0,31.09,49.56,2.49
20140407,Salem,11.6469616,78.2106958,0.0,31.64,46.34,2.03
20140408,Salem,11.6469616,78.2106958,0.0,31.15,45.17,1.68
20140409,Salem,11.6469616,78.2106958,0.07,32.23,43.39,1.0
20140410,Salem,11.6469616,78.2106958,0.08,32.88,39.19,2.07
20140411,Salem,11.6469616,78.2106958,0.09,32.75,40.41,1.39
20140412,Salem,11.6469616,78.2106958,0.2,33.56,39.19,1.84
20140413,Salem,11.6469616,78.2106958,0.04,32.98,41.45,2.55
20140414,Salem,11.6469616,78.2106958,0.01,31.12,51.56,2.64
20140415,Salem,11.6469616,78.2106958,0.73,31.54,48.61,2.32
20140416,Salem,11.6469616,78.2106958,0.0,32.19,39.8,1.59
20140417,Salem,11.6469616,78.2106958,0.0,33.36,38.91,1.66
20140418,Salem,11.6469616,78.2106958,0.02,33.48,40.24,2.22
20140419,Salem,11.6469616,78.2106958,0.0,32.65,41.93,2.23
20140420,Salem,11.6469616,78.2106958,0.03,31.6,40.02,1.86
20140421,Salem,11.6469616,78.2106958,0.0,31.56,43.92,2.22
20140422,Salem,11.6469616,78.2106958,0.0,31.25,45.97,2.18
20140423,Salem,11.6469616,78.2106958,0.18,32.54,45.18,2.3
20140424,Salem,11.6469616,78.2106958,0.21,33.42,43.31,1.97
20140425,Salem,11.6469616,78.2106958,0.0,33.5,43.02,1.81
20140426,Salem,11.6469616,78.2106958,0.0,33.4,44.21,2.24
20140427,Salem,11.6469616,78.2106958,0.0,33.0,47.49,2.9
20140428,Salem,11.6469616,78.2106958,0.0,31.65,50.32,1.35
20140429,Salem,11.6469616,78.2106958,0.0,31.38,46.81,2.34
20140430,Salem,11.6469616,78.2106958,0.37,31.97,39.36,2.22
20140501,Salem,11.6469616,78.2106958,0.42,30.72,47.03,1.46
20140502,Salem,11.6469616,78.2106958,1.65,31.97,48.72,2.58
20140503,Salem,11.6469616,78.2106958,1.32,31.46,54.25,2.45
20140504,Salem,11.6469616,78.2106958,6.21,30.15,59.99,2.29
20140505,Salem,11.6469616,78.2106958,4.52,28.69,68.12,2.12
20140506,Salem,11.6469616,78.2106958,23.37,26.41,81.25,2.35
20140507,Salem,11.6469616,78.2106958,23.99,25.98,83.24,3.14
20140508,Salem,11.6469616,78.2106958,7.64,26.85,79.4,4.04
20140509,Salem,11.6469616,78.2106958,0.53,27.76,73.83,2.41
20140510,Salem,11.6469616,78.2106958,0.08,29.12,69.07,1.74
20140511,Salem,11.6469616,78.2106958,0.69,28.47,71.87,1.56
20140512,Salem,11.6469616,78.2106958,0.62,29.22,70.04,0.93
20140513,Salem,11.6469616,78.2106958,0.41,28.64,70.47,1.6
20140514,Salem,11.6469616,78.2106958,0.21,29.65,62.28,2.05
20140515,Salem,11.6469616,78.2106958,0.03,30.05,57.55,1.96
20140516,Salem,11.6469616,78.2106958,0.0,30.92,55.07,2.04
20140517,Salem,11.6469616,78.2106958,0.54,30.56,57.64,1.79
20140518,Salem,11.6469616,78.2106958,0.0,29.92,61.24,1.4
20140519,Salem,11.6469616,78.2106958,0.0,30.59,59.5,1.2
20140520,Salem,11.6469616,78.2106958,7.01,29.21,68.88,1.57
20140521,Salem,11.6469616,78.2106958,2.41,29.68,59.75,2.14
20140522,Salem,11.6469616,78.2106958,2.72,30.38,63.19,2.44
20140523,Salem,11.6469616,78.2106958,6.69,29.92,65.6,2.33
20140524,Salem,11.6469616,78.2106958,14.47,28.84,75.31,2.26
20140525,Salem,11.6469616,78.2106958,1.15,27.22,75.11,2.6
20140526,Salem,11.6469616,78.2106958,2.34,29.4,66.65,1.5
20140527,Salem,11.6469616,78.2106958,1.08,30.44,63.89,1.5
20140528,Salem,11.6469616,78.2106958,1.04,29.89,68.05,1.44
20140529,Salem,11.6469616,78.2106958,3.58,29.84,66.3,1.78
20140530,Salem,11.6469616,78.2106958,0.45,30.28,64.1,2.0
20140531,Salem,11.6469616,78.2106958,0.21,31.3,60.86,2.07
20140601,Salem,11.6469616,78.2106958,0.26,31.55,61.22,1.68
20140602,Salem,11.6469616,78.2106958,18.36,28.51,75.47,1.87
20140603,Salem,11.6469616,78.2106958,1.53,26.93,76.03,1.98
20140604,Salem,11.6469616,78.2106958,0.0,29.53,63.49,2.36
20140605,Salem,11.6469616,78.2106958,2.07,29.78,65.86,2.39
20140606,Salem,11.6469616,78.2106958,1.15,28.63,72.09,2.98
20140607,Salem,11.6469616,78.2106958,0.07,28.5,68.84,3.4
20140608,Salem,11.6469616,78.2106958,0.63,29.5,63.05,3.75
20140609,Salem,11.6469616,78.2106958,0.8,28.16,68.87,2.88
20140610,Salem,11.6469616,78.2106958,0.04,28.44,69.12,3.45
20140611,Salem,11.6469616,78.2106958,0.0,29.43,60.73,3.81
20140612,Salem,11.6469616,78.2106958,0.0,29.38,60.22,3.78
20140613,Salem,11.6469616,78.2106958,0.05,29.22,59.17,3.52
20140614,Salem,11.6469616,78.2106958,0.26,29.39,60.88,3.34
20140615,Salem,11.6469616,78.2106958,0.0,28.73,55.89,3.23
20140616,Salem,11.6469616,78.2106958,0.03,27.95,63.95,3.46
20140617,Salem,11.6469616,78.2106958,0.0,29.2,61.3,3.99
20140618,Salem,11.6469616,78.2106958,0.26,29.06,63.38,3.99
20140619,Salem,11.6469616,78.2106958,0.02,29.04,64.37,4.06
20140620,Salem,11.6469616,78.2106958,0.67,28.82,66.57,3.78
20140621,Salem,11.6469616,78.2106958,13.15,28.86,66.39,4.33
20140622,Salem,11.6469616,78.2106958,2.24,28.68,62.89,3.6
20140623,Salem,11.6469616,78.2106958,0.16,29.01,63.29,3.02
20140624,Salem,11.6469616,78.2106958,0.0,30.07,60.18,3.28
20140625,Salem,11.6469616,78.2106958,0.0,30.05,57.64,3.25
20140626,Salem,11.6469616,78.2106958,0.0,30.5,56.43,2.36
20140627,Salem,11.6469616,78.2106958,0.0,30.01,61.99,1.68
20140628,Salem,11.6469616,78.2106958,8.9,28.91,70.15,1.49
20140629,Salem,11.6469616,78.2106958,6.5,28.45,68.04,2.25
20140630,Salem,11.6469616,78.2106958,4.87,28.19,69.33,2.52
20140701,Salem,11.6469616,78.2106958,4.73,27.53,76.41,2.4
20140702,Salem,11.6469616,78.2106958,0.06,28.42,65.76,2.77
20140703,Salem,11.6469616,78.2106958,0.0,28.78,62.42,2.66
20140704,Salem,11.6469616,78.2106958,0.58,29.55,62.07,2.91
20140705,Salem,11.6469616,78.2106958,1.61,29.04,66.39,2.78
20140706,Salem,11.6469616,78.2106958,1.64,28.48,62.93,2.6
20140707,Salem,11.6469616,78.2106958,3.02,27.3,65.84,2.98
20140708,Salem,11.6469616,78.2106958,0.5,27.1,65.69,2.98
20140709,Salem,11.6469616,78.2106958,0.52,27.53,58.96,3.84
20140710,Salem,11.6469616,78.2106958,0.86,27.8,62.79,4.3
20140711,Salem,11.6469616,78.2106958,0.12,27.49,65.41,3.69
20140712,Salem,11.6469616,78.2106958,0.12,28.31,62.57,4.32
20140713,Salem,11.6469616,78.2106958,0.32,27.39,59.76,4.92
20140714,Salem,11.6469616,78.2106958,0.13,27.72,62.15,4.72
20140715,Salem,11.6469616,78.2106958,0.39,27.79,65.04,4.46
20140716,Salem,11.6469616,78.2106958,0.02,28.06,64.05,3.98
20140717,Salem,11.6469616,78.2106958,0.0,28.58,62.86,3.65
20140718,Salem,11.6469616,78.2106958,0.05,29.18,58.98,3.83
20140719,Salem,11.6469616,78.2106958,0.11,28.54,61.46,4.55
20140720,Salem,11.6469616,78.2106958,0.44,29.03,60.88,4.36
20140721,Salem,11.6469616,78.2106958,0.22,29.02,58.82,4.43
20140722,Salem,11.6469616,78.2106958,0.11,28.36,58.52,4.85
20140723,Salem,11.6469616,78.2106958,0.57,27.89,60.0,5.28
20140724,Salem,11.6469616,78.2106958,0.02,28.52,55.22,4.7
20140725,Salem,11.6469616,78.2106958,0.05,29.1,57.77,4.5
20140726,Salem,11.6469616,78.2106958,1.98,29.03,60.77,3.9
20140727,Salem,11.6469616,78.2106958,0.49,28.7,62.24,4.17
20140728,Salem,11.6469616,78.2106958,0.02,28.89,58.66,4.46
20140729,Salem,11.6469616,78.2106958,0.0,28.78,57.38,4.29
20140730,Salem,11.6469616,78.2106958,0.69,29.03,57.96,4.55
20140731,Salem,11.6469616,78.2106958,0.71,28.43,60.86,4.06
20140801,Salem,11.6469616,78.2106958,0.28,29.04,61.77,4.3
20140802,Salem,11.6469616,78.2106958,0.01,28.94,60.74,3.93
20140803,Salem,11.6469616,78.2106958,0.91,28.75,62.52,4.12
20140804,Salem,11.6469616,78.2106958,3.09,27.62,62.94,4.56
20140805,Salem,11.6469616,78.2106958,0.88,27.58,65.69,4.34
20140806,Salem,11.6469616,78.2106958,0.09,28.15,61.92,4.1
20140807,Salem,11.6469616,78.2106958,0.0,28.31,61.51,3.24
20140808,Salem,11.6469616,78.2106958,15.3,28.05,65.05,2.9
20140809,Salem,11.6469616,78.2106958,3.26,26.53,73.03,2.22
20140810,Salem,11.6469616,78.2106958,0.62,27.78,67.06,2.41
20140811,Salem,11.6469616,78.2106958,1.66,26.27,73.26,2.53
20140812,Salem,11.6469616,78.2106958,0.77,26.21,73.83,2.13
20140813,Salem,11.6469616,78.2106958,0.67,27.51,66.54,2.37
20140814,Salem,11.6469616,78.2106958,2.59,27.21,69.67,1.98
20140815,Salem,11.6469616,78.2106958,1.99,26.39,73.33,2.07
20140816,Salem,11.6469616,78.2106958,8.48,26.78,72.08,1.26
20140817,Salem,11.6469616,78.2106958,8.22,26.66,73.44,1.4
20140818,Salem,11.6469616,78.2106958,20.85,26.62,76.39,1.29
20140819,Salem,11.6469616,78.2106958,1.43,26.64,76.51,0.99
20140820,Salem,11.6469616,78.2106958,0.97,28.09,68.53,1.15
20140821,Salem,11.6469616,78.2106958,0.03,28.72,69.15,1.36
20140822,Salem,11.6469616,78.2106958,1.5,28.55,69.77,1.92
20140823,Salem,11.6469616,78.2106958,5.45,26.83,78.17,2.37
20140824,Salem,11.6469616,78.2106958,2.93,26.37,78.72,1.87
20140825,Salem,11.6469616,78.2106958,0.07,26.62,72.5,1.89
20140826,Salem,11.6469616,78.2106958,0.0,27.85,64.58,2.97
20140827,Salem,11.6469616,78.2106958,0.01,27.23,66.3,2.97
20140828,Salem,11.6469616,78.2106958,0.03,27.17,66.15,3.42
20140829,Salem,11.6469616,78.2106958,0.14,27.4,65.29,3.68
20140830,Salem,11.6469616,78.2106958,0.42,27.74,61.8,4.64
20140831,Salem,11.6469616,78.2106958,0.53,27.18,60.79,4.2
20140901,Salem,11.6469616,78.2106958,0.37,27.07,68.81,3.33
20140902,Salem,11.6469616,78.2106958,1.76,27.35,69.58,2.76
20140903,Salem,11.6469616,78.2106958,2.47,26.86,69.35,2.96
20140904,Salem,11.6469616,78.2106958,0.17,27.58,66.06,2.2
20140905,Salem,11.6469616,78.2106958,1.36,27.35,64.9,2.91
20140906,Salem,11.6469616,78.2106958,0.25,27.46,63.44,3.13
20140907,Salem,11.6469616,78.2106958,2.72,27.1,68.25,3.27
20140908,Salem,11.6469616,78.2106958,0.12,27.99,64.23,3.01
20140909,Salem,11.6469616,78.2106958,1.48,28.54,62.74,2.96
20140910,Salem,11.6469616,78.2106958,0.05,28.97,60.16,2.34
20140911,Salem,11.6469616,78.2106958,0.01,29.43,57.02,1.94
20140912,Salem,11.6469616,78.2106958,1.53,29.26,58.76,1.89
20140913,Salem,11.6469616,78.2106958,0.44,28.53,62.24,1.54
20140914,Salem,11.6469616,78.2106958,3.47,28.55,65.42,1.76
20140915,Salem,11.6469616,78.2106958,5.84,27.33,70.73,2.13
20140916,Salem,11.6469616,78.2106958,2.41,27.01,68.37,2.67
20140917,Salem,11.6469616,78.2106958,0.4,28.43,62.19,2.84
20140918,Salem,11.6469616,78.2106958,0.0,28.9,60.1,2.44
20140919,Salem,11.6469616,78.2106958,1.97,29.24,59.64,2.06
20140920,Salem,11.6469616,78.2106958,1.69,28.2,65.12,2.13
20140921,Salem,11.6469616,78.2106958,2.83,28.78,66.34,1.35
20140922,Salem,11.6469616,78.2106958,22.12,27.89,74.51,1.03
20140923,Salem,11.6469616,78.2106958,18.23,27.58,79.3,0.89
20140924,Salem,11.6469616,78.2106958,7.33,27.64,77.93,1.16
20140925,Salem,11.6469616,78.2106958,9.95,27.18,77.44,1.67
20140926,Salem,11.6469616,78.2106958,2.89,26.65,78.87,1.62
20140927,Salem,11.6469616,78.2106958,1.23,26.34,77.4,1.53
20140928,Salem,11.6469616,78.2106958,2.36,26.56,75.15,1.68
20140929,Salem,11.6469616,78.2106958,2.03,26.9,76.07,1.53
20140930,Salem,11.6469616,78.2106958,3.83,26.96,76.38,1.68
20141001,Salem,11.6469616,78.2106958,0.31,27.39,71.4,1.35
20141002,Salem,11.6469616,78.2106958,0.0,27.55,65.48,1.66
20141003,Salem,11.6469616,78.2106958,0.0,28.25,66.43,0.87
20141004,Salem,11.6469616,78.2106958,3.08,28.15,69.17,0.77
20141005,Salem,11.6469616,78.2106958,6.15,27.08,76.74,0.78
20141006,Salem,11.6469616,78.2106958,1.32,27.52,74.35,1.35
20141007,Salem,11.6469616,78.2106958,10.23,26.5,76.39,1.55
20141008,Salem,11.6469616,78.2106958,17.53,26.17,76.65,0.97
20141009,Salem,11.6469616,78.2106958,2.0,26.89,77.15,0.77
20141010,Salem,11.6469616,78.2106958,1.09,27.0,78.62,1.77
20141011,Salem,11.6469616,78.2106958,0.34,26.41,69.04,3.53
20141012,Salem,11.6469616,78.2106958,0.24,26.8,68.56,1.92
20141013,Salem,11.6469616,78.2106958,0.0,28.32,67.97,1.22
20141014,Salem,11.6469616,78.2106958,0.66,27.4,74.12,0.95
20141015,Salem,11.6469616,78.2106958,6.75,26.64,79.39,1.84
20141016,Salem,11.6469616,78.2106958,5.61,25.76,73.56,2.09
20141017,Salem,11.6469616,78.2106958,17.76,25.33,77.35,1.38
20141018,Salem,11.6469616,78.2106958,16.3,24.28,86.22,2.25
20141019,Salem,11.6469616,78.2106958,18.24,23.87,85.11,2.18
20141020,Salem,11.6469616,78.2106958,9.77,23.53,80.12,2.1
20141021,Salem,11.6469616,78.2106958,5.7,24.04,82.79,1.89
20141022,Salem,11.6469616,78.2106958,6.85,24.37,82.91,1.96
20141023,Salem,11.6469616,78.2106958,9.26,24.11,88.19,1.73
20141024,Salem,11.6469616,78.2106958,1.9,25.07,81.21,1.0
20141025,Salem,11.6469616,78.2106958,24.24,25.16,86.2,1.27
20141026,Salem,11.6469616,78.2106958,6.74,24.84,86.89,0.91
20141027,Salem,11.6469616,78.2106958,9.35,25.01,86.68,1.09
20141028,Salem,11.6469616,78.2106958,5.72,24.94,83.32,0.69
20141029,Salem,11.6469616,78.2106958,4.27,24.89,85.19,1.33
20141030,Salem,11.6469616,78.2106958,0.29,24.31,84.03,1.6
20141031,Salem,11.6469616,78.2106958,0.01,23.29,77.72,1.44
20141101,Salem,11.6469616,78.2106958,9.42,23.64,84.96,1.56
20141102,Salem,11.6469616,78.2106958,1.56,23.86,85.6,1.43
20141103,Salem,11.6469616,78.2106958,1.97,23.34,82.56,1.22
20141104,Salem,11.6469616,78.2106958,0.48,23.85,77.37,0.8
20141105,Salem,11.6469616,78.2106958,0.0,23.68,69.65,1.36
20141106,Salem,11.6469616,78.2106958,0.0,23.24,66.28,1.4
20141107,Salem,11.6469616,78.2106958,0.0,24.51,66.56,1.01
20141108,Salem,11.6469616,78.2106958,0.0,24.97,74.85,0.67
20141109,Salem,11.6469616,78.2106958,0.4,25.71,75.58,0.58
20141110,Salem,11.6469616,78.2106958,0.39,25.49,84.38,1.49
20141111,Salem,11.6469616,78.2106958,3.31,25.29,81.43,1.7
20141112,Salem,11.6469616,78.2106958,4.64,24.27,86.37,2.15
20141113,Salem,11.6469616,78.2106958,14.3,23.4,89.84,1.62
20141114,Salem,11.6469616,78.2106958,6.62,24.24,89.75,1.86
20141115,Salem,11.6469616,78.2106958,0.67,24.66,85.34,2.01
20141116,Salem,11.6469616,78.2106958,0.15,23.77,83.01,1.96
20141117,Salem,11.6469616,78.2106958,0.02,23.03,81.18,2.21
20141118,Salem,11.6469616,78.2106958,0.32,23.25,83.1,2.56
20141119,Salem,11.6469616,78.2106958,0.88,23.91,81.56,2.65
20141120,Salem,11.6469616,78.2106958,0.23,23.54,80.35,2.32
